-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,pointer-events-none,text-shopee-green,pointer-events-none_2,align-middle,inline-block,text-white,img,text-xs/sp14_2,w-auto,text-ellipsis,text-shopee-primary,truncate,pointer-events-none_3,_container,_container_link,text-xs,img_2,text-xs_2
https://down-id.img.susercontent.com/file/id-11134207-81ztk-mfnjinhcrkekbf,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Itel P65 8/128 GB RAM 8 ROM 128 GB Second Bekas Pakai Resmi Indonesia (Cek Deskripsi),Rp,1.175.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"Itel P65 8/128 GB RAM 8 ROM 128 GB Second Bekas Pakai Resmi Indonesia (Cek Deskripsi)
Rp
1.175.000
< 2 Hari
Jakarta Utara",https://shopee.co.id/Itel-P65-8-128-GB-RAM-8-ROM-128-GB-Second-Bekas-Pakai-Resmi-Indonesia-(Cek-Deskripsi)-i.1489005931.44473480956?extraParams=%7B%22display_model_id%22%3A228156913493%2C%22model_selection_logic%22%3A3%7D&sp_atk=d29bdf79-a9c6-48bd-8b65-d6ab1b00c905&xptdk=d29bdf79-a9c6-48bd-8b65-d6ab1b00c905,,,
https://down-id.img.susercontent.com/file/id-11134207-8224s-mkbat0pa7oxvf2,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ITEL SUPER S26 ULTRA 8/256GB 8/128GB SECOND MULUS TERAWAT,Rp,2.299.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"ITEL SUPER S26 ULTRA 8/256GB 8/128GB SECOND MULUS TERAWAT
Rp
2.299.000
5.0
3 Terjual
Besok 12:00
Kab. Sidoarjo",https://shopee.co.id/ITEL-SUPER-S26-ULTRA-8-256GB-8-128GB-SECOND-MULUS-TERAWAT-i.309409025.57205823478?extraParams=%7B%22display_model_id%22%3A340589993202%2C%22model_selection_logic%22%3A3%7D&sp_atk=b4bcbd86-6f5b-49d4-b033-4d106a4c29af&xptdk=b4bcbd86-6f5b-49d4-b033-4d106a4c29af,,,
https://down-id.img.susercontent.com/file/id-11134207-822wu-mmgckpv45pfsc9,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ITEL A90 4/64GB SECOND MULUS TERAWAT,Rp,1.149.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"ITEL A90 4/64GB SECOND MULUS TERAWAT
Rp
1.149.000
Besok 12:00
Kab. Sidoarjo",https://shopee.co.id/ITEL-A90-4-64GB-SECOND-MULUS-TERAWAT-i.309409025.57507964611?extraParams=%7B%22display_model_id%22%3A345708106932%2C%22model_selection_logic%22%3A3%7D&sp_atk=03659308-5e55-48bc-9724-c97cb93e8526&xptdk=03659308-5e55-48bc-9724-c97cb93e8526,,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk4-m6gelfia715zbe,,Itel A70 4/64 | 3/128 | 4/128 GB Garansi Resmi Indonesia Second Bekas Original,Rp,990.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,14 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"Itel A70 4/64 | 3/128 | 4/128 GB Garansi Resmi Indonesia Second Bekas Original
Rp
990.000
5.0
14 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Itel-A70-4-64-3-128-4-128-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.27060449038?extraParams=%7B%22display_model_id%22%3A257111625596%2C%22model_selection_logic%22%3A3%7D&sp_atk=9a6ea6e4-8828-49a1-8fed-9bc55818c347&xptdk=9a6ea6e4-8828-49a1-8fed-9bc55818c347,,,
https://down-id.img.susercontent.com/file/sg-11134201-7rblv-lq5smh1j6t5y19,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Itel A60s Ram 4/64GB | Ram 4/128GB Second Original,Rp,999.888,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Hari Ini 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,-22%,,,"Itel A60s Ram 4/64GB | Ram 4/128GB Second Original
Rp
999.888
-22%
5.0
2 Terjual
Hari Ini 12:00
Surabaya",https://shopee.co.id/Itel-A60s-Ram-4-64GB-Ram-4-128GB-Second-Original-i.358338280.25506863569?extraParams=%7B%22display_model_id%22%3A148537130408%2C%22model_selection_logic%22%3A3%7D&sp_atk=368f0c6c-8e43-4971-8cc2-a2e992cd5d6f&xptdk=368f0c6c-8e43-4971-8cc2-a2e992cd5d6f,,,
https://down-id.img.susercontent.com/file/id-11134207-7rasb-m3kgbuo000a74f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,iTel S23 Plus 8/256Gb Second Garansi On,Rp,1.750.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Lamongan,,,,,,,,,,"iTel S23 Plus 8/256Gb Second Garansi On
Rp
1.750.000
3-4 Hari
Kab. Lamongan",https://shopee.co.id/iTel-S23-Plus-8-256Gb-Second-Garansi-On-i.580633456.26070277056?extraParams=%7B%22display_model_id%22%3A138146639975%2C%22model_selection_logic%22%3A3%7D&sp_atk=a98283ce-67fe-4432-839a-5e5257871625&xptdk=a98283ce-67fe-4432-839a-5e5257871625,,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0k-mbxvudfoxphz94,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Itel A70 3/128 4/64 4/128 4/256 GB Garansi Resmi Indonesia Second,Rp,1.145.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,33 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Purwakarta,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,Cicilan,,"Itel A70 3/128 4/64 4/128 4/256 GB Garansi Resmi Indonesia Second
Rp
1.145.000
Cicilan
4.9
33 Terjual
< 2 Hari
Kab. Purwakarta",https://shopee.co.id/Itel-A70-3-128-4-64-4-128-4-256-GB-Garansi-Resmi-Indonesia-Second-i.42718474.16547393929?extraParams=%7B%22display_model_id%22%3A241929711725%2C%22model_selection_logic%22%3A3%7D&sp_atk=103cb0a8-b03e-4051-9aab-4d225654225f&xptdk=103cb0a8-b03e-4051-9aab-4d225654225f,,,
https://down-id.img.susercontent.com/file/id-11134207-7r98z-lsvkj3t33neced,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,itel A70 Second 100% Ori,Rp,1.085.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,20 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,,"itel A70 Second 100% Ori
Rp
1.085.000
5.0
20 Terjual
8-13 Hari
Tangerang",https://shopee.co.id/itel-A70-Second-100-Ori-i.614116999.25369107772?extraParams=%7B%22display_model_id%22%3A147231598032%2C%22model_selection_logic%22%3A3%7D&sp_atk=6864272e-bdcb-4103-ab08-30edac9ca656&xptdk=6864272e-bdcb-4103-ab08-30edac9ca656,,,
https://down-id.img.susercontent.com/file/id-11134207-822ws-mmwqzpmxtbeqc4,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,I-tel S25 ultra Ram 8GB Internal 512GB HP Second Seken Bekas Fullset [murah] hp murah,Rp,2.360.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,1-3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Pasuruan,,,,,,,,,,"I-tel S25 ultra Ram 8GB Internal 512GB HP Second Seken Bekas Fullset [murah] hp murah
Rp
2.360.000
1-3 Hari
Pasuruan",https://shopee.co.id/I-tel-S25-ultra-Ram-8GB-Internal-512GB-HP-Second-Seken-Bekas-Fullset-murah-hp-murah-i.411445784.51858610285?extraParams=%7B%22display_model_id%22%3A169149371563%2C%22model_selection_logic%22%3A3%7D&sp_atk=96991155-3d0e-4f06-a05e-aa134f85015e&xptdk=96991155-3d0e-4f06-a05e-aa134f85015e,,,
https://down-id.img.susercontent.com/file/id-11134207-822wu-mmwyjvc147i885,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ITEL A100C 4/64GB SECOND MULUS TERAWAT,Rp,1.399.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"ITEL A100C 4/64GB SECOND MULUS TERAWAT
Rp
1.399.000
Besok 12:00
Kab. Sidoarjo",https://shopee.co.id/ITEL-A100C-4-64GB-SECOND-MULUS-TERAWAT-i.309409025.52508613337?extraParams=%7B%22display_model_id%22%3A335764480891%2C%22model_selection_logic%22%3A3%7D&sp_atk=8eaf8363-c70d-4253-90a3-ccdc182f5ed2&xptdk=8eaf8363-c70d-4253-90a3-ccdc182f5ed2,,,
https://down-id.img.susercontent.com/file/sg-11134201-821g2-mh92mrnsbw961e,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,iTel S25 Ram 8GB Rom 128GB ( Second ),Rp,1.580.999,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Cashback 99%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,-17%,,,"iTel S25 Ram 8GB Rom 128GB ( Second )
Rp
1.580.999
-17%
Cashback 99%
1 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/iTel-S25-Ram-8GB-Rom-128GB-(-Second-)-i.288677122.52401731986?extraParams=%7B%22display_model_id%22%3A425159470019%2C%22model_selection_logic%22%3A3%7D&sp_atk=25b29328-4d57-445e-bad1-4c09f8c5944f&xptdk=25b29328-4d57-445e-bad1-4c09f8c5944f,,,
https://down-id.img.susercontent.com/file/id-11134207-822wp-mlltpobhet4x37,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ITEL CITY 100 8/128GB SECOND MULUS TERAWAT,Rp,1.639.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"ITEL CITY 100 8/128GB SECOND MULUS TERAWAT
Rp
1.639.000
5.0
3 Terjual
Besok 12:00
Kab. Sidoarjo",https://shopee.co.id/ITEL-CITY-100-8-128GB-SECOND-MULUS-TERAWAT-i.309409025.56656963251?extraParams=%7B%22display_model_id%22%3A365622611397%2C%22model_selection_logic%22%3A3%7D&sp_atk=fe714871-462b-437c-834e-0f1a4c6dcbe6&xptdk=fe714871-462b-437c-834e-0f1a4c6dcbe6,,,
https://down-id.img.susercontent.com/file/id-11134207-8224y-miwv9bs5e0p01f,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,HANDPHONE HP Itel A50 Vision 3 A70 Rs 4 8/128 4/128 3/32 Second Original Murah bergaransi,Rp,950.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,8 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,,,,,Produk Baru,,"HANDPHONE HP Itel A50 Vision 3 A70 Rs 4 8/128 4/128 3/32 Second Original Murah bergaransi
Rp
950.000
Produk Baru
8 Terjual
3-5 Hari
Jakarta Timur",https://shopee.co.id/HANDPHONE-HP-Itel-A50-Vision-3-A70-Rs-4-8-128-4-128-3-32-Second-Original-Murah-bergaransi-i.221779283.47003283757?extraParams=%7B%22display_model_id%22%3A400647698241%2C%22model_selection_logic%22%3A3%7D&sp_atk=f7a5ce20-6f96-4dff-804a-f70ce825c7b0&xptdk=f7a5ce20-6f96-4dff-804a-f70ce825c7b0,,,
https://down-id.img.susercontent.com/file/id-11134207-7r98o-lrsu0aofg921e6,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,itel P55 RAM 24GB bekas 100% Ori,Rp,1.485.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,7 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,,"itel P55 RAM 24GB bekas 100% Ori
Rp
1.485.000
5.0
7 Terjual
4-7 Hari
Tangerang",https://shopee.co.id/itel-P55-RAM-24GB-bekas-100-Ori-i.614116999.25663711582?extraParams=%7B%22display_model_id%22%3A440793783668%2C%22model_selection_logic%22%3A3%7D&sp_atk=be5627e2-96d8-45bc-b526-da57cd4b4327&xptdk=be5627e2-96d8-45bc-b526-da57cd4b4327,,,
https://down-id.img.susercontent.com/file/id-11134207-822wl-mncg0aefl2pt7d,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,ITEL S23 SECOND 8/256 & 8/128GB HP SECOND HP SEKEN HP BEKAS HP MURAH,Rp,1.350.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"ITEL S23 SECOND 8/256 & 8/128GB HP SECOND HP SEKEN HP BEKAS HP MURAH
Rp
1.350.000
5.0
1 Terjual
< 2 Hari
Kab. Bogor",https://shopee.co.id/ITEL-S23-SECOND-8-256-8-128GB-HP-SECOND-HP-SEKEN-HP-BEKAS-HP-MURAH-i.119246735.47202123863?extraParams=%7B%22display_model_id%22%3A345821186724%2C%22model_selection_logic%22%3A3%7D&sp_atk=7f3551c7-5fd7-45e9-af42-b5f843ab426b&xptdk=7f3551c7-5fd7-45e9-af42-b5f843ab426b,,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0t-mde1nmutrbz8a7,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ITEL A50 3/64 dan 4/64 SECOND FULLSET,Rp,1.049.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,74 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"ITEL A50 3/64 dan 4/64 SECOND FULLSET
Rp
1.049.000
4.9
74 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/ITEL-A50-3-64-dan-4-64-SECOND-FULLSET-i.37906250.26071852571?extraParams=%7B%22display_model_id%22%3A257644901314%2C%22model_selection_logic%22%3A3%7D&sp_atk=cc86875c-8d10-45d9-ae80-3008c704d146&xptdk=cc86875c-8d10-45d9-ae80-3008c704d146,,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0l-mck28xl21s1b7e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Itel A50 3/64 4/64 Second Fullset Hp Original,Rp,1.049.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,52 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"Itel A50 3/64 4/64 Second Fullset Hp Original
Rp
1.049.000
4.9
52 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/Itel-A50-3-64-4-64-Second-Fullset-Hp-Original-i.203572497.27621924892?extraParams=%7B%22display_model_id%22%3A185788976023%2C%22model_selection_logic%22%3A3%7D&sp_atk=f17db0e1-23b4-4153-b3cc-f1ad43282c02&xptdk=f17db0e1-23b4-4153-b3cc-f1ad43282c02,,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk3-m6rf809le4z174,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,HP Gaming Murah itel RS4 RAM 16 GB Second,Rp,1.575.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,18 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.5,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,,"HP Gaming Murah itel RS4 RAM 16 GB Second
Rp
1.575.000
4.5
18 Terjual
7-12 Hari
Tangerang",https://shopee.co.id/HP-Gaming-Murah-itel-RS4-RAM-16-GB-Second-i.614116999.28577820620?extraParams=%7B%22display_model_id%22%3A138233143926%2C%22model_selection_logic%22%3A3%7D&sp_atk=e9d5dd2b-7722-442b-9f01-6eefe710c98a&xptdk=e9d5dd2b-7722-442b-9f01-6eefe710c98a,,,
https://down-id.img.susercontent.com/file/id-11134207-7r992-lx9sk7herx9a0c,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ITEL A70 3/64 3/128 4/64 4/128 4/256GB SECOND FULLSET ORIGINAL,Rp,1.125.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,111 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"ITEL A70 3/64 3/128 4/64 4/128 4/256GB SECOND FULLSET ORIGINAL
Rp
1.125.000
4.8
111 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/ITEL-A70-3-64-3-128-4-64-4-128-4-256GB-SECOND-FULLSET-ORIGINAL-i.37906250.25917026233?extraParams=%7B%22display_model_id%22%3A240931922952%2C%22model_selection_logic%22%3A3%7D&sp_atk=c096e503-73c2-432d-a04d-b10b11ad6330&xptdk=c096e503-73c2-432d-a04d-b10b11ad6330,,,
