web_scraper_order,web_scraper_start_url,product_link,product_name,price,rating,review_count,sold,seller,category,brand,condition,sold_text,sold_num
1774590799-46,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/arenagadgetshop/asus-rog-phone-5-ram-12gb-rom-256gb-zs673ks-sd888-new-original-asus?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,Asus Rog Phone 5 Ram 12Gb Rom 256Gb ZS673KS SD888 - New Original asus,107000000,5.0,2 rating • 2 ulasan,Terjual 5,ArenaGadgetShop,Hp,Asus,Baru,Terjual 5,5
1774590804-47,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/daily-collect/asus-zenfone-5-ze620kl-4-64gb-garansi-resmi-asus-indonesia-midnight-blue?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,ASUS ZENFONE 5 ZE620KL 4/64GB - GARANSI RESMI ASUS INDONESIA - Midnight Blue,47850000,5.0,1 rating • 0 ulasan,Terjual 1,Daily Collect_NEW,Hp,Asus,Baru,Terjual 1,1
1774590809-48,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/merchkarsdah2/asus-rog-phone-9-fe-snapdragon-8-gen-3-ram-12gb-storage-256gb-512gb-layar-fhd-amoled-185hz-1733623732680296098?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,"Asus Rog Phone 9 Fe | Snapdragon 8 Gen 3 | Ram 12Gb | Storage 256Gb-512Gb | Layar Fhd+ Amoled, 185Hz - 256GB",69990000,0,0 rating • 0 ulasan,1 barang berhasil terjual,MERCHKARSDAH2,Hp,Asus,Baru,Terjual 1,1
1774590814-49,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/zona-teknologi/asus-rog-phone-9-pro-16gb-512gb-snapdragon-8-amoled-garansi-resmi-asus-phantom-black-1731268182229092199?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,ASUS ROG Phone 9 PRO 16GB/512GB Snapdragon 8 AMOLED GARANSI RESMI ASUS - Phantom Black,169990000,0,0 rating • 0 ulasan,1 barang berhasil terjual,Zona-Teknologi,Hp,Asus,Baru,Terjual 1,1
1774590819-50,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/cvkana/asus-rog-phone-9-fe-qualcomm-snapdragon-8-gen-3-12gb-256gb-6-78-fhd-amoled-185hz-1731052378766149398?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,"Asus ROG Phone 9 FE Qualcomm Snapdragon 8 Gen 3 12GB/256GB 6,78 FHD+ AMOLED 185Hz - 12GB/25GB",104490000,0,0 rating • 0 ulasan,Terjual 0,Kana Komputer,Hp,Asus,Baru,Terjual 0,0
1774590824-51,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/laptopmurahid/asus-rog-flow-z13-gz302ea-touch-ryzen-ai-max-395-32gb-1tb-w11-ohs-13-4-2-5k-180hz-pen-garansi-resmi-1732076222343709974?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,ASUS ROG FLOW Z13 GZ302EA TOUCH RYZEN AI MAX+ 395 32GB 1TB W11+OHS 13.4 2.5K 180HZ PEN GARANSI RESMI - NON PAKET,369990000,5.0,67 rating • 0 ulasan,Terjual 70+,Laptop Murah ID,Hp,Asus,Baru,Terjual 70+,70
1774590829-52,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/berlianmutiara/asus-rog-phone-6-8-256-new-1734037408474564344?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,Asus ROG phone 6 8/256 NEW,55999990,0,0 rating • 0 ulasan,Terjual 0,B&M store,Hp,Asus,Baru,Terjual 0,0
1774590834-53,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/mutiara-flasher-gadget/asus-rog-phone-06-ram-8gb-rom-256gb-second-original-1731611361789707875?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,Asus ROG Phone 06 Ram 8GB Rom 256GB Second Original,47509910,0,0 rating • 0 ulasan,Terjual 0,Mutiara Flasher Gadget,Hp,Asus,Baru,Terjual 0,0
1774590839-54,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/tokonisacell/asus-zenfone-8-resmi?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,asus zenfone 8 RESMI,69990000,0,0 rating • 0 ulasan,2 barang berhasil terjual,Toko Nisa Phone,Hp,Asus,Baru,Terjual 2,2
1774590844-55,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/josgadget/asus-rog-9-fe-ram-12-512gb-new-garansi-resmi-handphone-gadget-1731509661041132622?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,Asus ROG 9 FE Ram 12/512GB | NEW GARANSI RESMI Handphone Gadget - 12/256GB,103989600,0,0 rating • 0 ulasan,Terjual 0,JOS GADGET SAMARINDA,Hp,Asus,Baru,Terjual 0,0
1774590849-56,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/nic-cell/asus-zenfone-9-8-256-gb-ram-8gb-rom-256gb-garansi-resmi?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,Asus Zenfone 9 8/256 GB RAM 8GB ROM 256GB Garansi Resmi,66490000,0,0 rating • 0 ulasan,Terjual 0,Nic-cell,Hp,Asus,Baru,Terjual 0,0
1774590854-57,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/jagonotebook/asus-zenfone-11-ultra-12gb-256gb-garansi-resmi-indonesia-non-proteksi-12-256gb-blck-96bbd?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,"Asus Zenfone 11 Ultra 12GB 256GB GARANSI RESMI INDONESIA - NON PROTEKSI, 12/256GB-BLCK",119990000,0,0 rating • 0 ulasan,Terjual 0,JAGO Notebook,Hp,Asus,Baru,Terjual 0,0
1774590860-58,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/ideponsel/tam-asus-zenfone-10-9-16-512gb-8-128gb-256gb-6-128gb-garansi-resmi-zen-9-6-128gb-second-unit-cas-5623b?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,"TAM | Asus Zenfone 10 & 9 16/512GB 8/128GB 256GB 6/128GB Garansi Resmi - Zen 9 6/128GB, Second Unit+Cas",45990000,4.0,5 rating • 1 ulasan,Terjual 12,iDeponsell,Hp,Asus,Baru,Terjual 12,12
1774590865-59,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/becktistore/asus-rog-phone-9-fe-12-256-gb-12-512-gb-garansi-resmi-asus-indonesia-1734178870957672309?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,Asus ROG Phone 9 FE 12/256 GB 12/512 Gb Garansi Resmi Asus Indonesia - 12/512,159999990,5.0,2 rating • 1 ulasan,Terjual 5,Beckti STORE,Hp,Asus,Baru,Terjual 5,5
1774590870-60,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/bintarocellular/tam-asus-zenfone-10-5g-asus-zenfone-9-5g-garansi-resmi-tam-indonesia-new-zenfone-10-6-128gb-hitam-79bdc?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,"TAM Asus Zenfone 10 5G | Asus Zenfone 9 5G Garansi Resmi Tam Indonesia - NEW ZENFONE 10, 6/128GB HITAM",71490000,5.0,1 rating • 1 ulasan,Terjual 6,BintaroGadget_NEW,Hp,Asus,Baru,Terjual 6,6
1774590875-61,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/tokohapedia-idn/asus-rog-phone-7-ultimate-512gb-16gb-strom-white-phantom-black-resmi-strom-white-ef1d7?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,ASUS ROG PHONE 7 Ultimate 512GB 16GB Strom White Phantom Black Resmi - Strom White,239900000,5.0,2 rating • 2 ulasan,Terjual 4,Tokohapedia IDN,Hp,Asus,Baru,Terjual 4,4
1774590880-62,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/jagonotebook/asus-rog-phone-8-ultimate-12-256gb-resmi-indonesia-12gb-256-blk-non-proteksi-b54b6?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,"Asus ROG Phone 8 ULTIMATE 12/256GB RESMI INDONESIA - 12GB/256 -BLK, NON PROTEKSI",104390000,5.0,1 rating • 1 ulasan,Terjual 1,JAGO Notebook,Hp,Asus,Baru,Terjual 1,1
1774590885-63,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/idolacom/asus-zenfone-11-ultra-12-256-garansi-resmi-biru-66e78?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,Asus Zenfone 11 ultra 12/256 garansi Resmi - Biru,89980000,5.0,4 rating • 3 ulasan,Terjual 9,IDOLA COM,Hp,Asus,Baru,Terjual 9,9
1774590890-64,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/kumparancellular/asus-rog-phone-5s-8gb-128gb-8-128gb-bnib-new-segel-garansi-resmi-black?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,Asus ROG Phone 5S 8GB 128GB 8/128GB BNIB New Segel Garansi Resmi - Black,89990000,0,0 rating • 0 ulasan,Terjual 0,Kumparan Cellular,Hp,Asus,Baru,Terjual 0,0
1774590895-65,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/mjayacellacun99/rog-5-8gb-128gb-garansi-resmi-tam?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,ROG 5 8GB-128GB garansi resmi Tam,76500000,0,0 rating • 0 ulasan,1 barang berhasil terjual,M jaya cell,Hp,Asus,Baru,Terjual 1,1
1774590900-66,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/libertycomputer-1/asus-zenfone-6-a600cg-pearl-white-16-gb-2-gb?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,"Asus Zenfone 6 A600CG - Pearl White [16 GB/ 2 GB],",21980000,0,0 rating • 0 ulasan,Terjual 0,Libertycomputer,Hp,Asus,Baru,Terjual 0,0
1774590905-67,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/rajaponselcom/resmi-asus-asus-rog-phone-8-ram-12-256gb-garansi-resmi-grey-12-256gb-47abd?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,"(RESMI ASUS) Asus Rog Phone 8 Ram 12/256gb Garansi Resmi - GREY, 12/256GB",110970000,5.0,2 rating • 2 ulasan,Terjual 0,Rajaponselcom,Hp,Asus,Baru,Terjual 0,0
1774590910-68,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/megagadgetelectronics/asus-rog-phone-5-8gb-128gb-garansi-resmi-black?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,Asus ROG Phone 5 8GB + 128GB Garansi Resmi - Black,84770000,0,0 rating • 0 ulasan,1 barang berhasil terjual,MEGA GADGET ELECTRONICS,Hp,Asus,Baru,Terjual 1,1
1774590915-69,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/tokohapedia-idn/resmi-asus-zenfone-11-ultra-5g-16-512gb-12-256gb-snapdragon-8-gen-3-12gb-256gb-black-3654d?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,"RESMI Asus Zenfone 11 Ultra 5G 16/512GB 12/256GB Snapdragon 8 Gen 3 - 12GB/256GB, BLACK",96990000,0,0 rating • 0 ulasan,4 barang berhasil terjual,Tokohapedia IDN,Hp,Asus,Baru,Terjual 4,4
1774590920-70,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/kumparancellular/asus-zenfone-5z-zs620kl-6gb-128gb-garansi-resmi-midnight-blue?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,ASUS ZENFONE 5Z ZS620KL 6GB 128GB GARANSI RESMI - MIDNIGHT BLUE,99990000,5.0,2 rating • 2 ulasan,Terjual 3,Kumparan Cellular,Hp,Asus,Baru,Terjual 3,3
1774590925-71,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/kiosgadgetcom/asus-phone-rog-ii-zs660kl-asus-i001da-8gb-128gb-imei-permanen-1731113443598107934?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,ASUS PHONE ROG II ZS660KL ASUS_I001DA 8GB 128GB IMEI PERMANEN - ROG,27990000,0,0 rating • 0 ulasan,3 barang berhasil terjual,KiosGadgetCom,Hp,Asus,Baru,Terjual 3,3
1774590930-72,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/tistonline/sale-2-2-asus-rog-phone-5-zs673ks-1a046id-1b049id-ram-8gb-rom-128gb-1730368207606941602?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,[ SALE 2.2 ] Asus ROG Phone 5 ZS673KS-1A046ID / 1B049ID [RAM 8GB|ROM 128GB] - HITAM,90000000,0,0 rating • 0 ulasan,Terjual 0,TIST Online,Hp,Asus,Baru,Terjual 0,0
1774590935-73,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/suksesit/asus-zenfone-11-ultra-ai2401-2b049id-ram-16gb-512gb-garansi-resmi-1730866101612086732?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,"ASUS ZENFONE 11 ULTRA AI2401 2B049ID RAM 16GB 512GB GARANSI RESMI - NON BUNDLE, BLACK",143990000,0,0 rating • 0 ulasan,Terjual 0,Sukses IT Official,Hp,Asus,Baru,Terjual 0,0
1774590940-74,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/dutaponsel-pku/asus-zenfone-11-ultra-5g-nfc-ram-12-256-gb-garansi-resmi-biru-3c86e?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,Asus Zenfone 11 Ultra 5G NFC RAM 12/256 GB Garansi Resmi - Biru,82990000,0,0 rating • 0 ulasan,Terjual 0,Duta Ponsel Pekanbaru_NEW,Hp,Asus,Baru,Terjual 0,0
1774590945-75,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/lapak-qoe/smartphones-asus-zenfone-6-global-version-6-4-inch-fhd-full-screen?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,Smartphones / ASUS ZenFone 6 Global Version 6.4 Inch FHD+ Full Screen,122540000,0,0 rating • 0 ulasan,Terjual 0,LAPAK-Qoe,Hp,Asus,Baru,Terjual 0,0
1774590950-76,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/zona-teknologi/asus-rog-phone-9-fe-12gb-512gb-snapdragon-8-amoled-garansi-resmi-asus-phantom-black-1731268082720737127?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,ASUS ROG Phone 9 FE 12GB/512GB Snapdragon 8 AMOLED GARANSI RESMI ASUS - Phantom Black,118990000,0,0 rating • 0 ulasan,1 barang berhasil terjual,Zona-Teknologi,Hp,Asus,Baru,Terjual 1,1
1774590955-77,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/yodastore12/asus-rog-phone-6-snapdragon-8-gen-1-storm-white-8-256-gb-43cd7?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,"ASUS ROG Phone 6 Snapdragon 8+ Gen 1 - Storm White, 8 / 256 GB",109390000,0,0 rating • 0 ulasan,3 barang berhasil terjual,Yoda's Store,Hp,Asus,Baru,Terjual 3,3
1774590960-78,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/carbonofficial/asus-rog-phone-8-12-256gb-garansi-resmi-asus-indonesia-grey-a50dd?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,ASUS ROG PHONE 8 12/256GB GARANSI RESMI ASUS INDONESIA - GREY,114990000,0,0 rating • 0 ulasan,2 barang berhasil terjual,Carbon Official Store,Hp,Asus,Baru,Terjual 2,2
1774590965-79,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/digitalauthorized/asus-zenfone-11-ultra-5g-16-512-16-256-gb-12gb-256gb-black-4a84c?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,"ASUS ZENFONE 11 ULTRA 5G 16/512 16/256 GB - 12GB 256GB, BLACK",104990000,0,0 rating • 0 ulasan,Terjual 0,New Digital Authorized,Hp,Asus,Baru,Terjual 0,0
1774590970-80,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/akfamobile/asus-rog-phone-8-128-global-new?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,Asus Rog Phone 8/128 Global New !!!,128490000,5.0,2 rating • 2 ulasan,Terjual 4,AKFA MOBILE,Hp,Asus,Baru,Terjual 4,4
1774590975-81,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/asusstoremakassar/asus-zenfone-11-ultra-ram-12gb-rom-256gb-qualcomm-snapdragon-8-gen3-50mp-1730086500323002339?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,ASUS ZENFONE 11 ULTRA RAM 12GB ROM 256GB Qualcomm Snapdragon 8 Gen3 50MP,104990000,0,0 rating • 0 ulasan,Terjual 0,AsusStoreMakassar,Hp,Asus,Baru,Terjual 0,0
1774590980-82,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/akfamobile/asus-rog-phone-12-512-koper-full-pack-edition-resmi?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,Asus Rog Phone 2 12/512 Koper Full Pack Edition Resmi !!!,332990000,0,0 rating • 0 ulasan,Terjual 0,AKFA MOBILE,Hp,Asus,Baru,Terjual 0,0
1774590985-83,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/pineapplepen/asus-rog-phone-3?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,asus rog phone 3,100495000,5.0,2 rating • 1 ulasan,Terjual 3,angelcom_NEW,Hp,Asus,Baru,Terjual 3,3
1774590990-84,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/mr-onecom/asus-rog-phone-3-ram-8gb-128gb-snapdragon-865-bnib-100-garansi-resmi?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,ASUS ROG PHONE 3 RAM 8GB 128GB SNAPDRAGON-865 BNIB 100% GARANSI RESMI,100000000,5.0,7 rating • 6 ulasan,Terjual 8,MR Onecom,Hp,Asus,Baru,Terjual 8,8
1774590996-85,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/smartmediacom/asus-zenfone-11-ultra-5g-12gb-256gb-snapdragon-8-gen-3-50mp-garansi-resmi-putih-6d1a2?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,Asus Zenfone 11 Ultra 5G 12GB/256GB|Snapdragon 8 Gen 3|50Mp|Garansi Resmi - Putih,78420000,5.0,2 rating • 1 ulasan,Terjual 3,Smart Media Computer,Hp,Asus,Baru,Terjual 3,3
1774591001-86,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/labroyashop/asus-rog-phone-5-12gb-256gb-black-bnib-resmi-inter?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,ASUS ROG Phone 5 12GB+256GB Black BNIB Resmi Inter,130000000,5.0,3 rating • 1 ulasan,Terjual 3,Labroya Shop,Hp,Asus,Baru,Terjual 3,3
1774591006-87,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20asus,https://www.tokopedia.com/zeaphones/asus-phone-rog-7-internal-128gb-1729921469457860310?extParam=ivf%3Dfalse%26keyword%3Dhp+asus%26search_id%3D20260327054859577BCC914F9E55337EXP%26src%3Dsearch,asus phone rog 7 internal 128GB,170000000,5.0,1 rating • 0 ulasan,Terjual 3,zeaphones,Hp,Asus,Baru,Terjual 3,3
