web_scraper_order,web_scraper_start_url,detail produk,detail produk-href,nama produk,harga,rating,jumlah terjual,lokasi penjual,nama toko
"1777267555-38","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20iphone","iPhone XS Max 64GB | 256GB Fullset Original Resmi iBox/DigimapRp3.325.5084.980+ terjualDRMgstore_NEWJakarta Timur","https://www.tokopedia.com/drmgstore/iphone-xs-max-64gb-256gb-fullset-original-resmi-ibox-digimap-inter-ip-xs-max-64gb-d01a9?extParam=ivf%3Dfalse%26keyword%3Dhp+iphone%26search_id%3D202604270521228E98D81F82173023BTML%26src%3Dsearch","iPhone XS Max 64GB | 256GB Fullset Original Resmi iBox/Digimap - Inter, iP Xs Max 64gb","Rp3.325.508","4.9","Terjual 80+","Kota Administrasi Jakarta Timur","DRMgstore_NEW"
"1777267560-39","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20iphone","iPhone 11 Garansi Resmi | 64Gb | 128Gb | 256Gb Fullset Like NewRp3.725.508Hemat s.d  1% Pakai Bonus5.025 terjualDiga gadgetJakarta Timur","https://www.tokopedia.com/digacorp508/iphone-11-garansi-resmi-64gb-128gb-256gb-fullset-like-new-1731134047458460917?extParam=ivf%3Dfalse%26keyword%3Dhp+iphone%26search_id%3D202604270521228E98D81F82173023BTML%26src%3Dsearch","iPhone 11 Garansi Resmi | 64Gb | 128Gb | 256Gb Fullset Like New - iPhone 11 inter, iP 11 64Gb","Rp3.725.508","5","Terjual 25","Kota Administrasi Jakarta Timur","Diga gadget"
"1777267565-40","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20iphone","APPLE IPHONE 13 128GB APPLE IPHONE13 128GB IBOX INDONESIARp6.250.0005.050+ terjualAMBILITangerang","https://www.tokopedia.com/ambili/apple-iphone-13-128gb-apple-iphone13-128gb-ibox-indonesia-1732432527658353871-1735189220740662479?extParam=ivf%3Dfalse%26keyword%3Dhp+iphone%26search_id%3D202604270521228E98D81F82173023BTML%26src%3Dsearch","APPLE IPHONE 13 128GB APPLE IPHONE13 128GB IBOX INDONESIA - GREEN-9738","Rp6.250.000","5","Terjual 50+","Kota Tangerang","AMBILI"
"1777267570-41","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20iphone","Iphone 15 256Gb fullset promo bergaransiRp8.350.0005.07 terjualaxcelstore.idKab. Sukoharjo","https://www.tokopedia.com/axcelstoreid/iphone-15-256gb-fullset-promo-bergaransi-1732591066769556822?extParam=ivf%3Dfalse%26keyword%3Dhp+iphone%26search_id%3D202604270521228E98D81F82173023BTML%26src%3Dsearch","Iphone 15 256Gb fullset promo bergaransi - pink, 128Gb","Rp8.350.000","4","Terjual 7","Kab. Sukoharjo","axcelstore.id"
"1777267575-42","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20iphone","iPhone 11 Second InternasionalRp3.905.000Hemat s.d  1% Pakai Bonus5.026 terjualWostoreofficiallBandar Lampung","https://www.tokopedia.com/wostoreofficiall/iphone-11-second-internasional-putih-128-gb-4dc6e?extParam=ivf%3Dfalse%26keyword%3Dhp+iphone%26search_id%3D202604270521228E98D81F82173023BTML%26src%3Dsearch","iPhone 11 Second Internasional - Putih, 128 gb","Rp3.905.000","5","Terjual 26","Kota Bandar Lampung","Wostoreofficiall"
"1777267581-43","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20iphone","iphone 14 pro. max second original smartphone dengan layar lebar dan kamre berkualitas tinggi untuk performa optimalRp3.000.0002 terjualLionsss shopKab. Sumedang","https://www.tokopedia.com/lions-preloved/iphone-14-pro-max-second-original-smartphone-dengan-layar-lebar-dan-kamre-berkualitas-tinggi-untuk-performa-optimal-1732944925384934461?extParam=ivf%3Dfalse%26keyword%3Dhp+iphone%26search_id%3D202604270521228E98D81F82173023BTML%26src%3Dsearch","iphone 14 pro. max second original smartphone dengan layar lebar dan kamre berkualitas tinggi untuk performa optimal","Rp3.000.000","","2 barang berhasil terjual","Kab. Sumedang","Lionsss shop"
"1777267586-44","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20iphone","iPhone 14 Pro 128gb Second Original Fullset Resmi AppleRp8.900.000Hemat s.d  1% Pakai Bonus4.880+ terjualRA GADGET BALIDenpasar","https://www.tokopedia.com/ra-gadget-bali/iphone-14-pro-128gb-second-original-fullset-resmi-apple-1732778240348620405?extParam=ivf%3Dfalse%26keyword%3Dhp+iphone%26search_id%3D202604270521228E98D81F82173023BTML%26src%3Dsearch","iPhone 14 Pro 128gb Second Original Fullset Resmi Apple - WIFI","Rp8.900.000","4.8","Terjual 80+","Kota Denpasar","RA GADGET BALI"
"1777267591-45","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20iphone","iPhone 15 Plus Second Original iPhone 15 Plus BEKAS MULUS FullsetRp7.250.000Rp7.350.0004.7250+ terjualoscar68Jakarta Utara","https://www.tokopedia.com/oscar68/iphone-15-plus-second-original-iphone-15-plus-bekas-mulus-fullset-15plus-128gb-black-eca61?extParam=ivf%3Dfalse%26keyword%3Dhp+iphone%26search_id%3D202604270521228E98D81F82173023BTML%26src%3Dsearch","iPhone 15 Plus Second Original iPhone 15 Plus BEKAS MULUS Fullset - 15Plus 128GB, Black","Rp7.250.000","4.7","Terjual 250+","Kota Administrasi Jakarta Utara","oscar68"
"1777267597-46","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20iphone","iPhone 11 64GB 128GB 256GB SECOND LIKE NEW FULLSET ORIGINAL BERGARANSI - cyruscellbecRp4.025.000Hemat s.d  1% Pakai Bonus5.0100+ terjualCyrus Cell BECBandung","https://www.tokopedia.com/cyruscelluler/iphone-11-64gb-128gb-256gb-second-like-new-fullset-original-bergaransi-cyruscellbec-1731005973939455519?extParam=ivf%3Dtrue%26keyword%3Dhp+iphone%26search_id%3D202604270521228E98D81F82173023BTML%26src%3Dsearch","iPhone 11 64GB 128GB 256GB SECOND LIKE NEW FULLSET ORIGINAL BERGARANSI - cyruscellbec - Black, 64 GB","Rp4.025.000","5","Terjual 100+","Kota Bandung","Cyrus Cell BEC"
"1777267602-47","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20iphone","iPhone 14 128GB // 256GB SECONDRp5.500.000Hemat s.d  1% Pakai Bonus1 terjualAPPLE MOBILE STORE_NEWJakarta Utara","https://www.tokopedia.com/apple-mobile-store/iphone-14-128gb-256gb-second-1732458314703013732?extParam=ivf%3Dfalse%26keyword%3Dhp+iphone%26search_id%3D202604270521228E98D81F82173023BTML%26src%3Dsearch","iPhone 14 128GB // 256GB SECOND - 128gb wifi only, blue","Rp5.500.000","","1 barang berhasil terjual","Kota Administrasi Jakarta Utara","APPLE MOBILE STORE_NEW"
"1777267608-48","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20iphone","Iphone 15 ibox  resmi 128gb 256gb | iphone 15 plus 128gb 256gb 512gbRp9.500.0005.0100+ terjualarfan flaghsipJakarta Pusat","https://www.tokopedia.com/arfanflagship/iphone-15-ibox-resmi-128gb-256gb-iphone-15-plus-128gb-256gb-512gb-1732443376406988114?extParam=ivf%3Dfalse%26keyword%3Dhp+iphone%26search_id%3D202604270521228E98D81F82173023BTML%26src%3Dsearch","Iphone 15 ibox  resmi 128gb 256gb | iphone 15 plus 128gb 256gb 512gb - Iphone 15, 128gb bh85 +++","Rp9.500.000","5","Terjual 100+","Kota Administrasi Jakarta Pusat","arfan flaghsip"
"1777267613-49","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20iphone","Apple iPhone 13 128 GB - Smartphone Layar Lebar TerbaikRp4.550.0004 terjualSKY BLUE99Kab. Bogor","https://www.tokopedia.com/sky-blue99/apple-iphone-13-128-gb-smartphone-layar-lebar-terbaik-1732714573931840841?extParam=ivf%3Dfalse%26keyword%3Dhp+iphone%26search_id%3D202604270521228E98D81F82173023BTML%26src%3Dsearch","Apple iPhone 13 128 GB - Smartphone Layar Lebar Terbaik","Rp4.550.000","","4 barang berhasil terjual","Kab. Bogor","SKY BLUE99"
"1777267619-50","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20iphone","IPHONE 12 MINI 64 128 256 GB - SECOND 99% LIKE NEW - IBOX / INTERRp4.304.000Hemat s.d  1% Pakai Bonus4.990+ terjualMobile Phone Shop BECBandung","https://www.tokopedia.com/mobilephonebec/iphone-12-mini-64-128-256-gb-second-99-like-new-ibox-inter-purple-64-gb-inter-1e2c6?extParam=ivf%3Dfalse%26keyword%3Dhp+iphone%26search_id%3D202604270521228E98D81F82173023BTML%26src%3Dsearch","IPHONE 12 MINI 64 128 256 GB - SECOND 99% LIKE NEW - IBOX / INTER - PURPLE, 64 GB INTER","Rp4.304.000","4.9","Terjual 90+","Kota Bandung","Mobile Phone Shop BEC"
"1777267624-51","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20iphone","iPhone 13 128GB/256GB/512GB Fullset All Operator BergaransiRp5.630.000Hemat s.d  1% Pakai Bonus5.017 terjualBandariphonesbySurabaya","https://www.tokopedia.com/bandariphones/iphone-13-128gb-256gb-512gb-fullset-all-operator-bergaransi-1731202318049314294?extParam=ivf%3Dfalse%26keyword%3Dhp+iphone%26search_id%3D202604270521228E98D81F82173023BTML%26src%3Dsearch","iPhone 13 128GB/256GB/512GB Fullset All Operator Bergaransi - 128 gb","Rp5.630.000","5","Terjual 17","Kota Surabaya","Bandariphonesby"
"1777267629-52","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20iphone","appel iphone 13 128 GB bekasRp4.000.0005.02 terjualpapadangMakassar","https://www.tokopedia.com/papadang/appel-iphone-13-128-gb-bekas-1732266481852712234?extParam=ivf%3Dfalse%26keyword%3Dhp+iphone%26search_id%3D202604270521228E98D81F82173023BTML%26src%3Dsearch","appel iphone 13 128 GB bekas","Rp4.000.000","5","Terjual 2","Kota Makassar","papadang"
"1777267634-53","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20iphone","Iphone 11 128gb fullset all providerRp3.910.000Hemat s.d  1% Pakai Bonus5.014 terjualBandariphonesbySurabaya","https://www.tokopedia.com/bandariphones/iphone-11-128gb-fullset-all-provider?extParam=ivf%3Dfalse%26keyword%3Dhp+iphone%26search_id%3D202604270521228E98D81F82173023BTML%26src%3Dsearch","Iphone 11 128gb fullset all provider","Rp3.910.000","5","Terjual 14","Kota Surabaya","Bandariphonesby"
"1777267639-54","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20iphone","IPHONE 11 PRO 64 256 GB - SECOND 99% LIKE NEW - GARANSI IBOX / INTERRp4.462.000Hemat s.d  1% Pakai Bonus5.060+ terjualMobile Phone Shop BECBandung","https://www.tokopedia.com/mobilephonebec/iphone-11-pro-64-256-gb-second-99-like-new-garansi-ibox-inter-silver-64-gb-inter-43d66?extParam=ivf%3Dfalse%26keyword%3Dhp+iphone%26search_id%3D202604270521228E98D81F82173023BTML%26src%3Dsearch","IPHONE 11 PRO 64 256 GB - SECOND 99% LIKE NEW - GARANSI IBOX / INTER - SILVER, 64 GB INTER","Rp4.462.000","5","Terjual 60+","Kota Bandung","Mobile Phone Shop BEC"
"1777267645-55","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20iphone","iPhone 15 Pink iBox BH 100 CC 14 Garansi On 2027 Fullset ORI!Rp10.800.0001 terjualMuhammad Faris CellulerBekasi","https://www.tokopedia.com/muhammad-faris-celluler/iphone-15-pink-ibox-fullset-sampe-nota-mulus-1734460154115622542?extParam=ivf%3Dfalse%26keyword%3Dhp+iphone%26search_id%3D202604270521228E98D81F82173023BTML%26src%3Dsearch","iPhone 15 Pink iBox BH 100 CC 14 Garansi On 2027 Fullset ORI!","Rp10.800.000","","1 barang berhasil terjual","Kota Bekasi","Muhammad Faris Celluler"
"1777267650-56","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20iphone","IPhone 11 Second All Operator *TERDAFTAR EX-RESMI*Rp4.586.650Rp4.635.000Hemat s.d  1% Pakai Bonus5.012 terjualDzakiyahstoreofficialSurakarta","https://www.tokopedia.com/dzakiyahstoreofficial/iphone-11-second-original-all-operator-terdaftar-ex-resmi-1731975520292406759?extParam=ivf%3Dfalse%26keyword%3Dhp+iphone%26search_id%3D202604270521228E98D81F82173023BTML%26src%3Dsearch","IPhone 11 Second All Operator *TERDAFTAR EX-RESMI* - 64GB BEACUKAI","Rp4.586.650","5","Terjual 13","Kota Surakarta","Dzakiyahstoreofficial"
"1777267655-57","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20iphone","Apple iPhone 11 256GB 128GB 64GB Original Garansi Resmi iBox IndonesiaRp3.605.000Hemat s.d  1% Pakai Bonus5.020 terjualAFAGADGETDepok","https://www.tokopedia.com/afagadgetstore/apple-iphone-11-256gb-128gb-64gb-original-garansi-resmi-ibox-indonesia-1731061788856517744?extParam=ivf%3Dfalse%26keyword%3Dhp+iphone%26search_id%3D202604270521228E98D81F82173023BTML%26src%3Dsearch","Apple iPhone 11 256GB 128GB 64GB Original Garansi Resmi iBox Indonesia - Wifi Only, 64 gb","Rp3.605.000","5","Terjual 21","Kota Depok","AFAGADGET"
"1777267661-58","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20iphone","iPhone 16 PLUS /iPhone 16 Second Original iPhone 16 Second 512GB 256GB 128GB MulusRp8.749.000Hemat s.d  1% Pakai Bonus4.380+ terjualbojun88Jakarta Utara","https://www.tokopedia.com/085211363855/iphone-16-plus-iphone-16-second-original-iphone-16-second-512gb-256gb-128gb-mulus-1731486133596489467?extParam=ivf%3Dfalse%26keyword%3Dhp+iphone%26search_id%3D202604270521228E98D81F82173023BTML%26src%3Dsearch","iPhone 16 PLUS /iPhone 16 Second Original iPhone 16 Second 512GB 256GB 128GB Mulus - IP 16 128GB, BLACK","Rp8.749.000","4.3","Terjual 80+","Kota Administrasi Jakarta Utara","bojun88"
"1777267666-59","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20iphone","iBox | iPhone 15 | Pro | Pro Max 128GB 256GB 512GB Second Garansi iBoxRp7.899.000Hemat s.d  1% Pakai Bonus5.019 terjualPanda Jaya GadgetTangerang Selatan","https://www.tokopedia.com/panda-jaya-gadget/ibox-iphone-15-pro-pro-max-128gb-256gb-512gb-second-garansi-ibox-1733330116688840101?extParam=ivf%3Dfalse%26keyword%3Dhp+iphone%26search_id%3D202604270521228E98D81F82173023BTML%26src%3Dsearch","iBox | iPhone 15 | Pro | Pro Max 128GB 256GB 512GB Second Garansi iBox - Iphone 13, 128GB IBOX","Rp7.899.000","5","Terjual 19","Kota Tangerang Selatan","Panda Jaya Gadget"
"1777267672-60","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20iphone","Apple iPhone 13 Pro Max 512GB 256GB 128GB Original Garansi Resmi iBox IndonesiaRp7.185.000Hemat s.d  1% Pakai Bonus5.010 terjualAFAGADGETDepok","https://www.tokopedia.com/afagadgetstore/apple-iphone-13-pro-max-512gb-256gb-128gb-original-garansi-resmi-ibox-indonesia-1732032689380623472?extParam=ivf%3Dfalse%26keyword%3Dhp+iphone%26search_id%3D202604270521228E98D81F82173023BTML%26src%3Dsearch","Apple iPhone 13 Pro Max 512GB 256GB 128GB Original Garansi Resmi iBox Indonesia - 13 Pro Inter, 128 gb","Rp7.185.000","5","Terjual 10","Kota Depok","AFAGADGET"
"1777267677-61","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20iphone","HP murch Apple iPhone 16 PRO MAX 64/128/256GB/512GB Fullset Second 100% Original Ex InternasionalRp2.812.500Hemat s.d  1% Pakai Bonus5.010 terjualsofineyJakarta Utara","https://www.tokopedia.com/sofiney/hp-murch-apple-iphone-16-pro-max-64-128-256gb-512gb-fullset-second-100-original-ex-internasional-1730837011578259108?extParam=ivf%3Dfalse%26keyword%3Dhp+iphone%26search_id%3D202604270521228E98D81F82173023BTML%26src%3Dsearch","HP murch Apple iPhone 16 PRO MAX 64/128/256GB/512GB Fullset Second 100% Original Ex Internasional - emas, 32GB","Rp2.812.500","3.7","Terjual 11","Kota Administrasi Jakarta Utara","sofiney"
"1777267683-62","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20iphone","IPHONE 11 GARANSI INTER 256GB FULL SET (UNIT ONLY)Rp1.500.000Bisa COD4 terjualGsi RepairKab. Cirebon","https://www.tokopedia.com/gsi-repair/iphone-11-garansi-inter-256gb-full-set-unit-only-1734435640548295842?extParam=ivf%3Dfalse%26keyword%3Dhp+iphone%26search_id%3D202604270521228E98D81F82173023BTML%26src%3Dsearch","IPHONE 11 GARANSI INTER 256GB FULL SET (UNIT ONLY)","Rp1.500.000","","4 barang berhasil terjual","Kab. Cirebon","Gsi Repair"
"1777267688-63","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20iphone","IPHONE 14 128 256 512 GB 1 TB  - IBOX / RESMIRp8.400.000Hemat s.d  1% Pakai Bonus5.060+ terjualMobile Phone Shop BECBandung","https://www.tokopedia.com/mobilephonebec/iphone-14-128-256-512-gb-1-tb-ibox-resmi-1731082710042117534?extParam=ivf%3Dfalse%26keyword%3Dhp+iphone%26search_id%3D202604270521228E98D81F82173023BTML%26src%3Dsearch","IPHONE 14 128 256 512 GB 1 TB  - IBOX / RESMI - MIDNIGHT, 128 GB 2ND IBOX","Rp8.400.000","5","Terjual 60+","Kota Bandung","Mobile Phone Shop BEC"
"1777267693-64","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20iphone","iphone 11 purple used full set dengan boxRp4.005.0005.0100+ terjualMonterial_NEWJakarta Utara","https://www.tokopedia.com/monterial-426/iphone-11-purple-used-full-set-dengan-box-1733169284341138862?extParam=ivf%3Dfalse%26keyword%3Dhp+iphone%26search_id%3D202604270521228E98D81F82173023BTML%26src%3Dsearch","iphone 11 purple used full set dengan box","Rp4.005.000","5","Terjual 100+","Kota Administrasi Jakarta Utara","Monterial_NEW"
"1777267698-65","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20iphone","Iphone 11 128gb all operatorRp3.000.0005.03 terjualBloodMon3yyPekanbaru","https://www.tokopedia.com/bloodmon3yy/iphone-11-128gb-all-operator-1734350652435301998?extParam=ivf%3Dfalse%26keyword%3Dhp+iphone%26search_id%3D202604270521228E98D81F82173023BTML%26src%3Dsearch","Iphone 11 128gb all operator","Rp3.000.000","5","Terjual 3","Kota Pekanbaru","BloodMon3yy"
"1777267703-66","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20iphone","iBox | iPhone 12 | Pro | Pro Max 64GB 128GB 256GB Second RESMI ex iBoxRp4.899.000Hemat s.d  1% Pakai Bonus4.990+ terjualPanda Jaya GadgetTangerang Selatan","https://www.tokopedia.com/panda-jaya-gadget/ibox-iphone-12-pro-pro-max-64gb-128gb-256gb-second-resmi-ex-ibox-1733328700657141157?extParam=ivf%3Dfalse%26keyword%3Dhp+iphone%26search_id%3D202604270521228E98D81F82173023BTML%26src%3Dsearch","iBox | iPhone 12 | Pro | Pro Max 64GB 128GB 256GB Second RESMI ex iBox - iPhone 11, 64GB IBOX","Rp4.899.000","4.9","Terjual 90+","Kota Tangerang Selatan","Panda Jaya Gadget"
"1777267709-67","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20iphone","IPHONE 14 PRO MAX 128 256 512 GB 1 TB - SECOND RESMIRp13.964.000Hemat s.d  1% Pakai Bonus5.070+ terjualMobile Phone Shop BECBandung","https://www.tokopedia.com/mobilephonebec/iphone-14-pro-max-128-256-512-gb-1-tb-second-resmi-1731082722725299614?extParam=ivf%3Dfalse%26keyword%3Dhp+iphone%26search_id%3D202604270521228E98D81F82173023BTML%26src%3Dsearch","IPHONE 14 PRO MAX 128 256 512 GB 1 TB - SECOND RESMI - SPACE BLACK, 256 GB 2ND IBOX","Rp13.964.000","5","Terjual 70+","Kota Bandung","Mobile Phone Shop BEC"
"1777267714-68","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20iphone","Apple iPhone XR | Iphone 11 64gb 256gb Garansi Resmi Ibox-Inter - Fullset Like New - FULLSET IBOXRp2.855.000Hemat s.d  1% Pakai Bonus4.950+ terjualGreat AppleDepok","https://www.tokopedia.com/greatappleid/apple-iphone-xr-iphone-11-64gb-256gb-garansi-resmi-ibox-inter-fullset-like-new-fullset-ibox-ip-xr-64gb-wifi-only-85ac6?extParam=ivf%3Dfalse%26keyword%3Dhp+iphone%26search_id%3D202604270521228E98D81F82173023BTML%26src%3Dsearch","Apple iPhone XR | Iphone 11 64gb 256gb Garansi Resmi Ibox-Inter - Fullset Like New - FULLSET IBOX - IP XR 64gb, WIFI ONLY","Rp2.855.000","4.9","Terjual 50+","Kota Depok","Great Apple"
